Date/Time,Control Plot,Net radiation,Date/Time,Treatment Plot,Shortwave radiation
18/06/2012 09:15,0,475.948,26/06/2012 12:15,0,456.176
18/06/2012 09:45,0,576.869,26/06/2012 12:45,0,542.057
18/06/2012 10:15,0,378.623,26/06/2012 13:15,0,508.123
18/06/2012 10:45,0,374.364,26/06/2012 13:45,0,329.616
18/06/2012 11:15,0,620.649,26/06/2012 14:15,0,296.339
18/06/2012 11:45,0,675.877,26/06/2012 14:45,0,116.593
18/06/2012 12:15,0,568.344,26/06/2012 15:15,0,117.937
18/06/2012 12:45,0,185.955,26/06/2012 15:45,0,57.4849
18/06/2012 13:15,0,590.994,26/06/2012 16:15,0,44.515
18/06/2012 13:45,0,340.095,26/06/2012 16:45,0,15.927
18/06/2012 14:15,0,213.599,26/06/2012 17:15,0,10.5802
18/06/2012 14:45,0,356.238,26/06/2012 17:45,0,19.3873
18/06/2012 15:15,0,383.027,26/06/2012 18:15,0,32.0236
18/06/2012 15:45,0,430.286,26/06/2012 18:45,0,18.1736
18/06/2012 16:15,0,330.396,26/06/2012 19:15,0,8.27512
18/06/2012 16:45,0,90.8756,26/06/2012 19:45,0,10.5608
18/06/2012 17:15,0,178.903,26/06/2012 20:15,0,1.48796
18/06/2012 17:45,0,108.994,26/06/2012 20:45,0,-1.01114
18/06/2012 18:15,0,64.7948,26/06/2012 21:15,0,-2.33481
18/06/2012 18:45,0,27.7598,26/06/2012 21:45,0,-2.57635
18/06/2012 19:15,0,8.50687,26/06/2012 22:15,0,-2.55373
18/06/2012 19:45,0,4.88073,26/06/2012 22:45,0,-2.36349
18/06/2012 20:15,0,-21.202,26/06/2012 23:15,0,-2.24574
18/06/2012 20:45,0,-26.1574,26/06/2012 23:45,0,-2.17482
18/06/2012 21:15,0,-28.5306,27/06/2012 00:15,0,-2.20954
18/06/2012 21:45,0,-37.9629,27/06/2012 00:45,0,-2.06465
18/06/2012 22:15,0,-28.1346,27/06/2012 01:15,0,-2.17784
18/06/2012 22:45,0,-54.9048,27/06/2012 01:45,0,-2.11897
18/06/2012 23:15,0,-52.1341,27/06/2012 02:15,0,-1.94246
18/06/2012 23:45,0,-54.8683,27/06/2012 02:45,0,-2.15538
19/06/2012 00:15,0,-49.0301,27/06/2012 03:15,0,-1.54253
19/06/2012 00:45,0,-17.3393,27/06/2012 03:45,0,0.28681
19/06/2012 01:15,0,-16.6861,27/06/2012 04:15,0,7.18769
19/06/2012 01:45,0,-31.7809,27/06/2012 04:45,0,8.49501
19/06/2012 02:15,0,-26.8426,27/06/2012 05:15,0,18.4202
19/06/2012 02:45,0,-24.4281,27/06/2012 05:45,0,24.8383
19/06/2012 03:15,0,-18.555,27/06/2012 06:15,0,25.5078
19/06/2012 03:45,0.812,-10.6209,27/06/2012 06:45,0,44.3616
19/06/2012 04:15,0,-4.90487,27/06/2012 07:15,0,62.1982
19/06/2012 04:45,0.203,5.68183,27/06/2012 07:45,0,84.2687
19/06/2012 05:15,0.609,2.38336,27/06/2012 08:15,0,66.0917
19/06/2012 05:45,0.406,6.71512,27/06/2012 08:45,0,104.988
19/06/2012 06:15,1.218,6.77351,27/06/2012 09:15,0,71.0497
19/06/2012 06:45,0.406,56.8909,27/06/2012 09:45,0,172.936
19/06/2012 07:15,0,199.055,27/06/2012 10:15,0,270.979
19/06/2012 07:45,0,155.502,27/06/2012 10:45,0,160.252
19/06/2012 08:15,0,134.693,27/06/2012 11:15,0,202.027
19/06/2012 08:45,0,193.041,27/06/2012 11:45,0,322.351
19/06/2012 09:15,0,246.576,27/06/2012 12:15,0,223.295
19/06/2012 09:45,0,303.161,27/06/2012 12:45,0,268.189
19/06/2012 10:15,0,341.659,27/06/2012 13:15,0,242.987
19/06/2012 10:45,0,214.341,27/06/2012 13:45,0,310.157
19/06/2012 11:15,0,362.26,27/06/2012 14:15,0,202.929
19/06/2012 11:45,0,638.614,27/06/2012 14:45,0,145.669
19/06/2012 12:15,0,412.918,27/06/2012 15:15,0,197.273
19/06/2012 12:45,0,604.873,27/06/2012 15:45,0,190.944
19/06/2012 13:15,0,313.109,27/06/2012 16:15,0,150.396
19/06/2012 13:45,0,472.938,27/06/2012 16:45,0,137.659
19/06/2012 14:15,0,494.736,27/06/2012 17:15,0,79.2996
19/06/2012 14:45,0,259.399,27/06/2012 17:45,0,46.7409
19/06/2012 15:15,0,343.363,27/06/2012 18:15,0,45.1551
19/06/2012 15:45,0,432.613,27/06/2012 18:45,0,35.7104
19/06/2012 16:15,0,232.004,27/06/2012 19:15,0,24.8957
19/06/2012 16:45,0,72.0166,27/06/2012 19:45,0,21.1933
19/06/2012 17:15,0,73.6659,27/06/2012 20:15,0,10.481
19/06/2012 17:45,0,34.5441,27/06/2012 20:45,0,0.62319
19/06/2012 18:15,0,77.0221,27/06/2012 21:15,0,-2.50472
19/06/2012 18:45,0,51.8272,27/06/2012 21:45,0,-3.01942
19/06/2012 19:15,0,-8.18222,27/06/2012 22:15,0,-2.86549
19/06/2012 19:45,0,-9.81378,27/06/2012 22:45,0,-2.91229
19/06/2012 20:15,0,-45.609,27/06/2012 23:15,0,-2.69814
19/06/2012 20:45,0,-62.3375,27/06/2012 23:45,0,-2.66647
19/06/2012 21:15,0,-68.0316,28/06/2012 00:15,0,-2.58501
19/06/2012 21:45,0,-66.4088,28/06/2012 00:45,0,-2.48698
19/06/2012 22:15,0,-66.0971,28/06/2012 01:15,0,-2.5081
19/06/2012 22:45,0,-65.5094,28/06/2012 01:45,0,-2.53224
19/06/2012 23:15,0,-66.2277,28/06/2012 02:15,0,-2.45983
19/06/2012 23:45,0,-64.3883,28/06/2012 02:45,0,-2.27878
20/06/2012 00:15,0,-61.7589,28/06/2012 03:15,0,-1.13041
20/06/2012 00:45,0,-60.2821,28/06/2012 03:45,0,1.31909
20/06/2012 01:15,0,-53.3289,28/06/2012 04:15,0,2.92332
20/06/2012 01:45,0,-58.8574,28/06/2012 04:45,0,11.4924
20/06/2012 02:15,0,-37.6696,28/06/2012 05:15,0,22.7937
20/06/2012 02:45,0,-57.9668,28/06/2012 05:45,0,45.3306
20/06/2012 03:15,0,-56.4774,28/06/2012 06:15,0,40.0458
20/06/2012 03:45,0,-51.0154,28/06/2012 06:45,0,55.6796
20/06/2012 04:15,0,-40.8509,28/06/2012 07:15,0,66.0394
20/06/2012 04:45,0,9.64585,28/06/2012 07:45,0,77.6126
20/06/2012 05:15,0,35.5989,28/06/2012 08:15,0,138.826
20/06/2012 05:45,0,92.173,28/06/2012 08:45,0,185.805
20/06/2012 06:15,0,96.9166,28/06/2012 09:15,0,179.729
20/06/2012 06:45,0,160.022,28/06/2012 09:45,0,150.531
20/06/2012 07:15,0,274.781,28/06/2012 10:15,0,143.737
20/06/2012 07:45,0,282.671,28/06/2012 10:45,0,230.534
20/06/2012 08:15,0,340.203,28/06/2012 11:15,0,150.524
20/06/2012 08:45,0,356.279,28/06/2012 11:45,0,118.803
20/06/2012 09:15,0,436.26,28/06/2012 12:15,0,-4981.93
20/06/2012 09:45,0,499.853,28/06/2012 12:45,0,143.588
20/06/2012 10:15,0,352.324,28/06/2012 13:15,0,46.1204
20/06/2012 10:45,0,386.552,28/06/2012 13:45,0,82.9936
20/06/2012 11:15,0,503.384,28/06/2012 14:15,0,64.7094
20/06/2012 11:45,0,509.083,28/06/2012 14:45,0,54.2929
20/06/2012 12:15,0,461.551,28/06/2012 15:15,0,36.9194
20/06/2012 12:45,0,450.374,28/06/2012 15:45,0,-184.428
20/06/2012 13:15,0,249.591,28/06/2012 16:15,0,-38.4499
20/06/2012 13:45,0,175.074,28/06/2012 16:45,0,-6.59522
20/06/2012 14:15,0,137.812,28/06/2012 17:15,0,48.4663
20/06/2012 14:45,0,45.6258,28/06/2012 17:45,0,24.5373
20/06/2012 15:15,0.203,-34.3228,28/06/2012 18:15,0,-52.2
20/06/2012 15:45,0,-18.8181,28/06/2012 18:45,0,75.9287
20/06/2012 16:15,0,-26.948,28/06/2012 19:15,0,24.232
20/06/2012 16:45,0,91.5527,28/06/2012 19:45,0,28.8253
20/06/2012 17:15,0,96.9796,28/06/2012 20:15,0,-81.9664
20/06/2012 17:45,0,90.8542,28/06/2012 20:45,0,4.92154
20/06/2012 18:15,0,79.5195,28/06/2012 21:15,0,-1.40606
20/06/2012 18:45,0,41.6136,28/06/2012 21:45,0,-1.67757
20/06/2012 19:15,0,14.6404,28/06/2012 22:15,0,-2.21613
20/06/2012 19:45,0,-12.4028,28/06/2012 22:45,0,-23.7596
20/06/2012 20:15,0,-55.027,28/06/2012 23:15,0,-2.54206
20/06/2012 20:45,0,-60.4231,28/06/2012 23:45,0,-92.2799
20/06/2012 21:15,0,-53.1041,29/06/2012 00:15,0,-16.6391
20/06/2012 21:45,0,-44.0786,29/06/2012 00:45,0,-513.825
20/06/2012 22:15,0,-21.1499,29/06/2012 01:15,0,-535.767
20/06/2012 22:45,0,-14.9018,29/06/2012 01:45,0,-1.66112
20/06/2012 23:15,0,-13.809,29/06/2012 02:15,0,-3.72638
20/06/2012 23:45,0,-19.1498,29/06/2012 02:45,0,-4.75253
21/06/2012 00:15,0,-7.22183,29/06/2012 03:15,0,-93.519
21/06/2012 00:45,0,-8.96269,29/06/2012 03:45,0,-7999
21/06/2012 01:15,0,-11.2179,29/06/2012 04:15,0,-7999
21/06/2012 01:45,0,-10.8137,29/06/2012 04:45,0,-7999
21/06/2012 02:15,0,-7.2541,29/06/2012 05:15,0,-7999
21/06/2012 02:45,0,-6.86958,29/06/2012 05:45,0,-7999
21/06/2012 03:15,0,-5.13626,29/06/2012 06:15,0,-7999
21/06/2012 03:45,0,-3.44052,29/06/2012 06:45,0,-7999
21/06/2012 04:15,0,2.42583,29/06/2012 07:15,0,-2154.63
21/06/2012 04:45,0,5.80459,29/06/2012 07:45,0,130.517
21/06/2012 05:15,0,17.7603,29/06/2012 08:15,0,137.813
21/06/2012 05:45,0,41.9008,29/06/2012 08:45,0,91.0295
21/06/2012 06:15,0,55.9272,29/06/2012 09:15,0,-1900.95
21/06/2012 06:45,0,47.4833,29/06/2012 09:45,0,-7999
21/06/2012 07:15,0,47.7752,29/06/2012 10:15,0,-7907.91
21/06/2012 07:45,0,54.8846,29/06/2012 10:45,0,-3234.76
21/06/2012 08:15,0.203,19.2315,29/06/2012 11:15,0,289.014
21/06/2012 08:45,0.406,23.1182,29/06/2012 11:45,0,495.967
21/06/2012 09:15,0.406,53.8226,29/06/2012 12:15,0,236.38
21/06/2012 09:45,0.609,44.9766,29/06/2012 12:45,0,339.137
21/06/2012 10:15,0.609,42.0995,29/06/2012 13:15,0,660.283
21/06/2012 10:45,0.609,91.5977,29/06/2012 13:45,0,268.007
21/06/2012 11:15,0.203,77.9371,29/06/2012 14:15,0,172.073
21/06/2012 11:45,0,49.6574,29/06/2012 14:45,0,203.417
21/06/2012 12:15,0.203,115.367,29/06/2012 15:15,0,152.912
21/06/2012 12:45,0,72.7248,29/06/2012 15:45,0,107.299
21/06/2012 13:15,0.203,48.1699,29/06/2012 16:15,0,62.5054
21/06/2012 13:45,0,30.1044,29/06/2012 16:45,0,111.594
21/06/2012 14:15,0.203,41.0357,29/06/2012 17:15,0,126.575
21/06/2012 14:45,0.406,31.7486,29/06/2012 17:45,0,133.126
21/06/2012 15:15,0.406,21.9835,29/06/2012 18:15,0,113.649
21/06/2012 15:45,1.015,9.96195,29/06/2012 18:45,0,100.691
21/06/2012 16:15,0.812,17.5679,29/06/2012 19:15,0,53.4315
21/06/2012 16:45,0.203,3.35744,29/06/2012 19:45,0,19.8691
21/06/2012 17:15,0.609,5.33712,29/06/2012 20:15,0,7.81601
21/06/2012 17:45,1.827,6.57663,29/06/2012 20:45,0,3.93317
21/06/2012 18:15,1.015,4.06384,29/06/2012 21:15,0,0.52805
21/06/2012 18:45,2.233,0.39982,29/06/2012 21:45,0,-0.27032
21/06/2012 19:15,1.421,-0.7989,29/06/2012 22:15,0,-0.52499
21/06/2012 19:45,2.233,-6.81977,29/06/2012 22:45,0,-0.11623
21/06/2012 20:15,1.827,-7.61454,29/06/2012 23:15,0,-0.35631
21/06/2012 20:45,1.624,-9.11031,29/06/2012 23:45,0,-0.37738
21/06/2012 21:15,2.436,-10.6989,30/06/2012 00:15,0,-0.31555
21/06/2012 21:45,2.03,-11.5329,30/06/2012 00:45,0,-0.78898
21/06/2012 22:15,1.015,-5.4955,30/06/2012 01:15,0,-0.97303
21/06/2012 22:45,0.812,-4.09666,30/06/2012 01:45,0,-0.60807
21/06/2012 23:15,0.609,-3.11056,30/06/2012 02:15,0,-0.14322
21/06/2012 23:45,0.203,-4.27809,30/06/2012 02:45,0,-0.19167
22/06/2012 00:15,0.406,-5.12309,30/06/2012 03:15,0,1.26599
22/06/2012 00:45,1.827,-5.87391,30/06/2012 03:45,0,9.54941
22/06/2012 01:15,0.406,-5.52577,30/06/2012 04:15,0,30.0445
22/06/2012 01:45,0.406,-7.29043,30/06/2012 04:45,0,57.2943
22/06/2012 02:15,1.827,-6.42512,30/06/2012 05:15,0,114.058
22/06/2012 02:45,3.248,-5.13863,30/06/2012 05:45,0,85.6564
22/06/2012 03:15,1.015,-3.56788,30/06/2012 06:15,0,84.3301
22/06/2012 03:45,3.045,-4.4705,30/06/2012 06:45,0,99.1401
22/06/2012 04:15,0.812,-1.49858,30/06/2012 07:15,0,123.732
22/06/2012 04:45,0.609,-2.97706,30/06/2012 07:45,0,149.482
22/06/2012 05:15,2.436,-3.58048,30/06/2012 08:15,0,109.106
22/06/2012 05:45,0.406,2.74469,30/06/2012 08:45,0,122.139
22/06/2012 06:15,0.203,16.8781,30/06/2012 09:15,0,146.271
22/06/2012 06:45,0,14.9228,30/06/2012 09:45,0,303.816
22/06/2012 07:15,0,25.8643,30/06/2012 10:15,0,438.575
22/06/2012 07:45,0,51.2269,30/06/2012 10:45,0,-619.575
22/06/2012 08:15,0.203,68.2969,30/06/2012 11:15,0,-2423.21
22/06/2012 08:45,0,59.6639,30/06/2012 11:45,0,-1611.7
22/06/2012 09:15,0,159.411,30/06/2012 12:15,0,-2759.52
22/06/2012 09:45,0,245.264,30/06/2012 12:45,0,-1173.6
22/06/2012 10:15,0,207.134,30/06/2012 13:15,0,-1901.69
22/06/2012 10:45,0,292.941,30/06/2012 13:45,0,-1576.9
22/06/2012 11:15,0,190.449,30/06/2012 14:15,0,-77.7272
22/06/2012 11:45,0,89.2016,30/06/2012 14:45,0,-1448.55
22/06/2012 12:15,0,97.9107,30/06/2012 15:15,0,490.142
22/06/2012 12:45,0,102.143,30/06/2012 15:45,0,228.468
22/06/2012 13:15,0,107.516,30/06/2012 16:15,0,462.427
22/06/2012 13:45,0,48.8279,30/06/2012 16:45,0,168.41
22/06/2012 14:15,0,63.7925,30/06/2012 17:15,0,127.443
22/06/2012 14:45,0,91.626,30/06/2012 17:45,0,272.44
22/06/2012 15:15,0,209.336,30/06/2012 18:15,0,91.0107
22/06/2012 15:45,0,131.141,30/06/2012 18:45,0,39.2624
22/06/2012 16:15,0,56.4486,30/06/2012 19:15,0,38.7946
22/06/2012 16:45,0,96.1903,30/06/2012 19:45,0,26.8854
22/06/2012 17:15,0,159.223,30/06/2012 20:15,0,18.2566
22/06/2012 17:45,0,165.517,30/06/2012 20:45,0,5.17501
22/06/2012 18:15,0,77.3493,30/06/2012 21:15,0,0.27317
22/06/2012 18:45,0,11.6581,30/06/2012 21:45,0,-0.5961
22/06/2012 19:15,0,17.8225,30/06/2012 22:15,0,-0.83012
22/06/2012 19:45,0,15.2707,30/06/2012 22:45,0,-0.76666
22/06/2012 20:15,0,-6.38709,30/06/2012 23:15,0,-0.89963
22/06/2012 20:45,0,-13.4701,30/06/2012 23:45,0,-0.42712
22/06/2012 21:15,0,-17.9438,01/07/2012 00:15,0,-0.28228
22/06/2012 21:45,0,-24.5525,01/07/2012 00:45,0,-0.42409
22/06/2012 22:15,0,-37.2784,01/07/2012 01:15,0,-0.40296
22/06/2012 22:45,0,-47.3871,01/07/2012 01:45,0,-0.35929
22/06/2012 23:15,0,-37.3624,01/07/2012 02:15,0,-0.98281
22/06/2012 23:45,0,-39.0163,01/07/2012 02:45,0,-0.54191
23/06/2012 00:15,0,-55.4223,01/07/2012 03:15,0,1.02349
23/06/2012 00:45,0,-49.0454,01/07/2012 03:45,0,6.45591
23/06/2012 01:15,0,-43.3596,01/07/2012 04:15,0,23.9484
23/06/2012 01:45,0,-49.1431,01/07/2012 04:45,0,42.1798
23/06/2012 02:15,0,-50.6931,01/07/2012 05:15,0,114.856
23/06/2012 02:45,0,-56.5903,01/07/2012 05:45,0,234.204
23/06/2012 03:15,0,-37.7843,01/07/2012 06:15,0,305.481
23/06/2012 03:45,0,-4.98889,01/07/2012 06:45,0,313.329
23/06/2012 04:15,0,-4.56179,01/07/2012 07:15,0,415.492
23/06/2012 04:45,0,-0.18161,01/07/2012 07:45,0,516.504
23/06/2012 05:15,0,79.8192,01/07/2012 08:15,0,435.11
23/06/2012 05:45,0,54.2234,01/07/2012 08:45,0,500.381
23/06/2012 06:15,0,113.604,01/07/2012 09:15,0,329.928
23/06/2012 06:45,0,202.565,01/07/2012 09:45,0,343.273
23/06/2012 07:15,0,254.309,01/07/2012 10:15,0,511.748
23/06/2012 07:45,0,299.002,01/07/2012 10:45,0,263.124
23/06/2012 08:15,0,288.413,01/07/2012 11:15,0,242.094
23/06/2012 08:45,0,369.673,01/07/2012 11:45,0,209.103
23/06/2012 09:15,0,381.437,01/07/2012 12:15,0,526.186
23/06/2012 09:45,0,593.535,01/07/2012 12:45,0,455.026
23/06/2012 10:15,0,406.951,01/07/2012 13:15,0,436.815
23/06/2012 10:45,0,91.3435,01/07/2012 13:45,0,303.102
23/06/2012 11:15,0,184.131,01/07/2012 14:15,0,334.166
23/06/2012 11:45,0,190.759,01/07/2012 14:45,0,215.002
23/06/2012 12:15,0,144.253,01/07/2012 15:15,0,282.447
23/06/2012 12:45,0,150.341,01/07/2012 15:45,0,462.738
23/06/2012 13:15,0,210.742,01/07/2012 16:15,0,199.673
23/06/2012 13:45,0,251.583,01/07/2012 16:45,0,146.233
23/06/2012 14:15,0,219.142,01/07/2012 17:15,0,106.051
23/06/2012 14:45,0,212.897,01/07/2012 17:45,0,214.672
23/06/2012 15:15,0,181.085,01/07/2012 18:15,0,115.49
23/06/2012 15:45,0,163.984,01/07/2012 18:45,0,109.8
23/06/2012 16:15,0,188.324,01/07/2012 19:15,0,94.9056
23/06/2012 16:45,0,210.46,01/07/2012 19:45,0,53.9084
23/06/2012 17:15,0,121.108,01/07/2012 20:15,0,25.7513
23/06/2012 17:45,0,69.8394,01/07/2012 20:45,0,8.57952
23/06/2012 18:15,0,83.0859,01/07/2012 21:15,0,1.78092
23/06/2012 18:45,0,52.1006,01/07/2012 21:45,0,-1.98175
23/06/2012 19:15,0,30.2511,01/07/2012 22:15,0,-2.05296
23/06/2012 19:45,0,17.6267,01/07/2012 22:45,0,-1.78873
23/06/2012 20:15,0,-3.15214,01/07/2012 23:15,0,-1.83254
23/06/2012 20:45,0,-16.621,01/07/2012 23:45,0,-1.53375
23/06/2012 21:15,0,-28.6218,02/07/2012 00:15,0,-1.39352
23/06/2012 21:45,0,-30.6309,02/07/2012 00:45,0,-1.4569
23/06/2012 22:15,0,-32.4071,02/07/2012 01:15,0,-1.27891
23/06/2012 22:45,0,-24.9501,02/07/2012 01:45,0,-1.03264
23/06/2012 23:15,0,-36.9964,02/07/2012 02:15,0,-0.74583
23/06/2012 23:45,0,-35.5278,02/07/2012 02:45,0,-0.37615
24/06/2012 00:15,0,-34.9204,02/07/2012 03:15,0,0.56327
24/06/2012 00:45,0,-30.5163,02/07/2012 03:45,0,2.94903
24/06/2012 01:15,0,-33.1211,02/07/2012 04:15,0,8.72003
24/06/2012 01:45,0,-19.1631,02/07/2012 04:45,0,14.4746
24/06/2012 02:15,0,-19.8774,02/07/2012 05:15,0,20.4462
24/06/2012 02:45,0,-22.9881,02/07/2012 05:45,0,36.0076
24/06/2012 03:15,0,-16.8641,02/07/2012 06:15,0,-5073.36
24/06/2012 03:45,0,-6.44579,02/07/2012 06:45,0,-7999
24/06/2012 04:15,0,-1.41779,02/07/2012 07:15,0,-7129.39
24/06/2012 04:45,0,6.79097,02/07/2012 07:45,0,-1664.16
24/06/2012 05:15,0,8.25251,02/07/2012 08:15,0,-1596.85
24/06/2012 05:45,0,45.7936,02/07/2012 08:45,0,-4040.73
24/06/2012 06:15,0,76.0043,02/07/2012 09:15,0,-7999
24/06/2012 06:45,0,35.6727,02/07/2012 09:45,0,-7954.07
24/06/2012 07:15,0,39.9809,02/07/2012 10:15,0,-7999
24/06/2012 07:45,0,131.27,02/07/2012 10:45,0,-7999
24/06/2012 08:15,0,214.66,02/07/2012 11:15,0,-7999
24/06/2012 08:45,0,179.45,02/07/2012 11:45,0,-7999
24/06/2012 09:15,0,57.6707,02/07/2012 12:15,0,-7999
24/06/2012 09:45,0,81.3324,02/07/2012 12:45,0,-7999
24/06/2012 10:15,0,221.642,02/07/2012 13:15,0,-7999
24/06/2012 10:45,0,151.45,02/07/2012 13:45,0,-7999
24/06/2012 11:15,0,138.198,02/07/2012 14:15,0,-7999
24/06/2012 11:45,0,171.97,02/07/2012 14:45,0,-7999
24/06/2012 12:15,0,192.631,02/07/2012 15:15,0,-7999
24/06/2012 12:45,0,141.819,02/07/2012 15:45,0,-7999
24/06/2012 13:15,0,253.39,02/07/2012 16:15,0,-7999
24/06/2012 13:45,0,163.208,02/07/2012 16:45,0,-7999
24/06/2012 14:15,0,132.783,02/07/2012 17:15,0,-7999
24/06/2012 14:45,0,81.5769,02/07/2012 17:45,0,-7999
24/06/2012 15:15,0,53.5753,02/07/2012 18:15,0,-7999
24/06/2012 15:45,0,42.9137,02/07/2012 18:45,0,-7999
24/06/2012 16:15,0,54.3866,02/07/2012 19:15,0,-7999
24/06/2012 16:45,0,94.7331,02/07/2012 19:45,0,-7999
24/06/2012 17:15,0,63.8023,02/07/2012 20:15,0,-7999
24/06/2012 17:45,0,88.0768,02/07/2012 20:45,0,-7999
24/06/2012 18:15,0,44.1796,02/07/2012 21:15,0,-7999
24/06/2012 18:45,0,21.0685,02/07/2012 21:45,0,-7999
24/06/2012 19:15,0,15.0453,02/07/2012 22:15,0,-7999
24/06/2012 19:45,0,-19.0523,02/07/2012 22:45,0,-7999
24/06/2012 20:15,0,-19.6409,02/07/2012 23:15,0,-7999
24/06/2012 20:45,0,-16.3738,02/07/2012 23:45,0,-7999
24/06/2012 21:15,0,-40.4841,03/07/2012 00:15,0,-7999
24/06/2012 21:45,0,-58.9615,03/07/2012 00:45,0,-7999
24/06/2012 22:15,0,-60.3589,03/07/2012 01:15,0,-7999
24/06/2012 22:45,0,-56.4813,03/07/2012 01:45,0,-7999
24/06/2012 23:15,0,-19.6698,03/07/2012 02:15,0,-7999
24/06/2012 23:45,0,-16.4401,03/07/2012 02:45,0,-7999
25/06/2012 00:15,0,-11.5197,03/07/2012 03:15,0,-7999
25/06/2012 00:45,0,-9.9742,03/07/2012 03:45,0,-7999
25/06/2012 01:15,0,-9.24133,03/07/2012 04:15,0,-7999
25/06/2012 01:45,0,-9.50533,03/07/2012 04:45,0,-7999
25/06/2012 02:15,0,-10.1433,03/07/2012 05:15,0,-7999
25/06/2012 02:45,0,-16.1839,03/07/2012 05:45,0,-7999
25/06/2012 03:15,0,-23.2958,03/07/2012 06:15,0,-7999
25/06/2012 03:45,0,-16.9429,03/07/2012 06:45,0,-7999
25/06/2012 04:15,0,-31.1588,03/07/2012 07:15,0,-7999
25/06/2012 04:45,0,2.30359,03/07/2012 07:45,0,-7999
25/06/2012 05:15,0,24.2668,03/07/2012 08:15,0,-7999
25/06/2012 05:45,0,39.7659,03/07/2012 08:45,0,-7999
25/06/2012 06:15,0,34.006,03/07/2012 09:15,0,-7999
25/06/2012 06:45,0,53.086,03/07/2012 09:45,0,-7999
25/06/2012 07:15,0,71.7979,03/07/2012 10:15,0,-7999
25/06/2012 07:45,0,111.943,03/07/2012 10:45,0,-7999
25/06/2012 08:15,0,170.698,03/07/2012 11:15,0,-7999
25/06/2012 08:45,0,326.124,03/07/2012 11:45,0,-7999
25/06/2012 09:15,0,336.319,03/07/2012 12:15,0,-7999
25/06/2012 09:45,0,348.054,03/07/2012 12:45,0,-7999
25/06/2012 10:15,0,298.96,03/07/2012 13:15,0,-7999
25/06/2012 10:45,0,363.649,03/07/2012 13:45,0,-7999
25/06/2012 11:15,0,456.611,03/07/2012 14:15,0,-7999
25/06/2012 11:45,0,788.835,03/07/2012 14:45,0,-7999
25/06/2012 12:15,0,618.2,03/07/2012 15:15,0,-7999
25/06/2012 12:45,0,524.624,03/07/2012 15:45,0,-7999
25/06/2012 13:15,0,509.496,03/07/2012 16:15,0,-7999
25/06/2012 13:45,0,344.377,03/07/2012 16:45,0,-7999
25/06/2012 14:15,0,369.245,03/07/2012 17:15,0,-7999
25/06/2012 14:45,0,457.245,03/07/2012 17:45,0,-7999
25/06/2012 15:15,0,254.623,03/07/2012 18:15,0,-7999
25/06/2012 15:45,0,141.353,03/07/2012 18:45,0,-7999
25/06/2012 16:15,0,206.536,03/07/2012 19:15,0,-7999
25/06/2012 16:45,0,202.211,03/07/2012 19:45,0,-7999
25/06/2012 17:15,0,115.09,03/07/2012 20:15,0,-7999
25/06/2012 17:45,0,184.774,03/07/2012 20:45,0,-7999
25/06/2012 18:15,0,56.7915,03/07/2012 21:15,0,-7999
25/06/2012 18:45,0,18.3698,03/07/2012 21:45,0,-7999
25/06/2012 19:15,0,6.07848,03/07/2012 22:15,0,-7999
25/06/2012 19:45,0,-6.83147,03/07/2012 22:45,0,-7999
25/06/2012 20:15,0,-24.3958,03/07/2012 23:15,0,-7999
25/06/2012 20:45,0,-47.4114,03/07/2012 23:45,0,-7999
25/06/2012 21:15,0,-26.2944,04/07/2012 00:15,0,-7999
25/06/2012 21:45,0,-22.7736,04/07/2012 00:45,0,-7999
25/06/2012 22:15,0,-33.45,04/07/2012 01:15,0,-7999
25/06/2012 22:45,0,-13.6825,04/07/2012 01:45,0,-7999
25/06/2012 23:15,0,-13.0181,04/07/2012 02:15,0,-7999
25/06/2012 23:45,0,-20.2914,04/07/2012 02:45,0,-7999
26/06/2012 00:15,0,-34.938,04/07/2012 03:15,0,-7999
26/06/2012 00:45,0,-20.8167,04/07/2012 03:45,0,-7999
26/06/2012 01:15,0,-11.2047,04/07/2012 04:15,0,-7999
26/06/2012 01:45,0,-8.28929,04/07/2012 04:45,0,-7999
26/06/2012 02:15,0,-7.49828,04/07/2012 05:15,0,-7999
26/06/2012 02:45,0,-8.22193,04/07/2012 05:45,0,-7999
26/06/2012 03:15,0,-8.79552,04/07/2012 06:15,0,-7999
26/06/2012 03:45,0,-3.33542,04/07/2012 06:45,0,-7999
26/06/2012 04:15,0,3.36554,04/07/2012 07:15,0,-7999
26/06/2012 04:45,0,16.4721,04/07/2012 07:45,0,-7999
26/06/2012 05:15,0,41.9527,04/07/2012 08:15,0,-7999
26/06/2012 05:45,0,64.3858,04/07/2012 08:45,0,-7999
26/06/2012 06:15,0,78.4084,04/07/2012 09:15,0,-7999
26/06/2012 06:45,0,65.2059,04/07/2012 09:45,0,-7999
26/06/2012 07:15,0,96.1018,04/07/2012 10:15,0,-7999
26/06/2012 07:45,0,182.393,04/07/2012 10:45,0,-7999
26/06/2012 08:15,0,164.036,04/07/2012 11:15,0,-7999
26/06/2012 08:45,0,218.235,04/07/2012 11:45,0,-7999
26/06/2012 09:15,0,331.426,04/07/2012 12:15,0,-7999
26/06/2012 09:45,0,274.342,04/07/2012 12:45,0,-7999
26/06/2012 10:15,0,431.614,04/07/2012 13:15,0,-7999
26/06/2012 10:45,0,463.594,04/07/2012 13:45,0,-7999
