Date/Time,  precip,  mean_Rn/Rs,Plot
31/10/2012 07:15,0,1.29905,treatment
31/10/2012 07:45,0,20.3424,treatment
31/10/2012 08:15,0,29.7938,treatment
31/10/2012 08:45,0,33.8363,treatment
31/10/2012 09:15,0,72.8822,treatment
31/10/2012 09:45,0,107.652,treatment
31/10/2012 10:15,0,70.6721,treatment
31/10/2012 10:45,0.199,62.0624,treatment
31/10/2012 11:15,0.597,46.0841,treatment
31/10/2012 11:45,0.597,46.9147,treatment
31/10/2012 12:15,1.194,42.9784,treatment
31/10/2012 12:45,0.398,58.9337,treatment
31/10/2012 13:15,0.199,56.1045,treatment
31/10/2012 13:45,0,46.1537,treatment
31/10/2012 14:15,0,35.2639,treatment
31/10/2012 14:45,0.199,23.3234,treatment
31/10/2012 15:15,0.398,13.0358,treatment
31/10/2012 15:45,0.597,9.45942,treatment
31/10/2012 16:15,0.199,5.03173,treatment
31/10/2012 16:45,0,-0.12392,treatment
31/10/2012 17:15,0,-1.08325,treatment
31/10/2012 17:45,0,-1.25666,treatment
31/10/2012 18:15,0,-1.38372,treatment
31/10/2012 18:45,0,-1.50589,treatment
31/10/2012 19:15,0,-1.56977,treatment
31/10/2012 19:45,0,-1.76196,treatment
31/10/2012 20:15,0,-1.67733,treatment
31/10/2012 20:45,0,-1.71058,treatment
31/10/2012 21:15,0,-1.97804,treatment
31/10/2012 21:45,0,-1.75742,treatment
31/10/2012 22:15,0,-1.99618,treatment
31/10/2012 22:45,0,-2.79404,treatment
31/10/2012 23:15,0,-2.15182,treatment
31/10/2012 23:45,0,-1.98711,treatment
01/11/2012 00:15,0,-2.10347,treatment
01/11/2012 00:45,0,-2.09742,treatment
01/11/2012 01:15,0,-2.03396,treatment
01/11/2012 01:45,0,-1.53378,treatment
01/11/2012 02:15,0,-0.748,treatment
01/11/2012 02:45,0,-0.20551,treatment
01/11/2012 03:15,0,-0.1632,treatment
01/11/2012 03:45,0,-0.4821,treatment
01/11/2012 04:15,0,-2.06491,treatment
01/11/2012 04:45,0,-1.39026,treatment
01/11/2012 05:15,0,-1.52931,treatment
01/11/2012 05:45,0,-1.68822,treatment
01/11/2012 06:15,0,-1.1288,treatment
01/11/2012 06:45,0,-2.07241,treatment
01/11/2012 07:15,0,0.06209,treatment
01/11/2012 07:45,0,15.8305,treatment
01/11/2012 08:15,0,51.3783,treatment
01/11/2012 08:45,0,56.0827,treatment
01/11/2012 09:15,0,75.1301,treatment
01/11/2012 09:45,0,105.225,treatment
01/11/2012 10:15,0.199,187.457,treatment
01/11/2012 10:45,0,169.23,treatment
01/11/2012 11:15,0,197.232,treatment
01/11/2012 11:45,0,314.708,treatment
01/11/2012 12:15,0,174.841,treatment
01/11/2012 12:45,0,101.403,treatment
01/11/2012 13:15,0,194.629,treatment
01/11/2012 13:45,0,262.918,treatment
01/11/2012 14:15,0,218.714,treatment
01/11/2012 14:45,0,142.236,treatment
01/11/2012 15:15,0,71.0369,treatment
01/11/2012 16:15,0,4.84543,treatment
01/11/2012 16:45,0,-0.86587,treatment
01/11/2012 17:15,0,-2.19286,treatment
01/11/2012 17:45,0,-2.25371,treatment
01/11/2012 18:15,0,-1.60054,treatment
01/11/2012 18:45,0,-1.156,treatment
01/11/2012 19:15,0,-0.63769,treatment
01/11/2012 19:45,0,-0.27049,treatment
01/11/2012 20:15,0,-0.49413,treatment
01/11/2012 20:45,0,-0.17831,treatment
01/11/2012 21:15,0.199,-0.22969,treatment
01/11/2012 21:45,0,0.00302,treatment
01/11/2012 22:15,0,-0.22969,treatment
01/11/2012 22:45,0.398,-0.18436,treatment
01/11/2012 23:15,0.199,-0.30071,treatment
01/11/2012 23:45,0.199,-0.3672,treatment
02/11/2012 00:15,0.597,-0.6664,treatment
02/11/2012 00:45,0.796,-0.8024,treatment
02/11/2012 01:15,0.796,-0.816,treatment
02/11/2012 01:45,0.995,-0.30373,treatment
02/11/2012 02:15,0.995,-0.40498,treatment
02/11/2012 02:45,0.597,-0.56969,treatment
02/11/2012 03:15,1.99,-0.54702,treatment
02/11/2012 03:45,1.194,-0.33396,treatment
02/11/2012 04:15,1.592,-0.5304,treatment
02/11/2012 04:45,1.194,-0.36569,treatment
02/11/2012 05:15,0.796,-0.30373,treatment
02/11/2012 05:45,0.199,-0.39893,treatment
02/11/2012 06:15,0,-0.26898,treatment
02/11/2012 06:45,0.199,-0.17529,treatment
02/11/2012 07:15,0.796,0.21156,treatment
02/11/2012 07:45,1.393,3.41662,treatment
02/11/2012 08:15,0.796,7.2108,treatment
02/11/2012 08:45,0.398,20.6478,treatment
02/11/2012 09:15,0.199,30.6069,treatment
02/11/2012 09:45,0.199,48.5197,treatment
02/11/2012 10:15,0,49.152,treatment
02/11/2012 10:45,0.199,149.063,treatment
02/11/2012 11:15,0,149.206,treatment
02/11/2012 11:45,0,285.248,treatment
02/11/2012 12:15,0,341.707,treatment
02/11/2012 12:45,0,318.573,treatment
02/11/2012 13:15,0,281.665,treatment
02/11/2012 13:45,0,263.238,treatment
02/11/2012 14:15,0,45.0582,treatment
02/11/2012 14:45,0,102.027,treatment
02/11/2012 15:15,0,71.3776,treatment
02/11/2012 15:45,0,16.8639,treatment
02/11/2012 16:15,0,4.04067,treatment
02/11/2012 16:45,0,-1.47787,treatment
02/11/2012 17:15,0,-2.43893,treatment
02/11/2012 17:45,0,-2.42231,treatment
02/11/2012 18:15,0,-2.43893,treatment
02/11/2012 18:45,0,-2.17298,treatment
02/11/2012 19:15,0,-1.28293,treatment
02/11/2012 19:45,0,-1.88133,treatment
02/11/2012 20:15,0,-1.78311,treatment
02/11/2012 20:45,0,-1.75742,treatment
02/11/2012 21:15,0,-2.6913,treatment
02/11/2012 21:45,0,-1.84214,treatment
02/11/2012 22:15,0,-1.81078,treatment
02/11/2012 22:45,0,-1.47971,treatment
02/11/2012 23:15,0,-1.27561,treatment
02/11/2012 23:45,0,-1.42378,treatment
03/11/2012 00:15,0,-1.56616,treatment
03/11/2012 00:45,0,-1.93973,treatment
03/11/2012 01:15,0,-2.02437,treatment
03/11/2012 01:45,0,-2.22838,treatment
03/11/2012 02:15,0,-2.08179,treatment
03/11/2012 02:45,0,-1.90495,treatment
03/11/2012 03:15,0,-1.32845,treatment
03/11/2012 03:45,0,-0.86891,treatment
03/11/2012 04:15,0,-0.22969,treatment
03/11/2012 04:45,0,-0.71929,treatment
03/11/2012 05:15,0,-0.99597,treatment
03/11/2012 05:45,0,-1.43754,treatment
03/11/2012 06:15,0,-0.40044,treatment
03/11/2012 06:45,0,-0.00604,treatment
03/11/2012 07:15,0,1.23947,treatment
03/11/2012 07:45,0,9.83074,treatment
03/11/2012 08:15,0,21.555,treatment
03/11/2012 08:45,0,32.7607,treatment
03/11/2012 09:15,0,52.1389,treatment
03/11/2012 09:45,0,37.4558,treatment
03/11/2012 10:15,0,42.1964,treatment
03/11/2012 10:45,0.398,55.1501,treatment
03/11/2012 11:15,0,63.2206,treatment
03/11/2012 11:45,0,87.3459,treatment
03/11/2012 12:15,0,134.294,treatment
03/11/2012 12:45,0,138.959,treatment
03/11/2012 13:15,0,158.536,treatment
03/11/2012 13:45,0.199,171.796,treatment
03/11/2012 14:15,0,64.2401,treatment
03/11/2012 14:45,0,90.4493,treatment
03/11/2012 15:15,0,51.9806,treatment
03/11/2012 15:45,0,10.9149,treatment
03/11/2012 16:15,0,2.47822,treatment
03/11/2012 16:45,0,-0.1496,treatment
03/11/2012 17:15,0,-0.52284,treatment
03/11/2012 17:45,0,-0.76764,treatment
03/11/2012 18:15,0,-0.62258,treatment
03/11/2012 18:45,0,-0.74951,treatment
03/11/2012 19:15,0,-0.3536,treatment
03/11/2012 19:45,0,-0.93236,treatment
03/11/2012 20:15,0,-1.26027,treatment
03/11/2012 20:45,0,-1.41289,treatment
03/11/2012 21:15,0,-1.48844,treatment
03/11/2012 21:45,0,-1.4416,treatment
03/11/2012 22:15,0,-1.39778,treatment
03/11/2012 22:45,0,-1.59422,treatment
03/11/2012 23:15,0,-1.50658,treatment
03/11/2012 23:45,0,-1.27538,treatment
04/11/2012 00:15,0,-1.16204,treatment
04/11/2012 00:45,0,-0.69511,treatment
04/11/2012 01:15,0,-0.66036,treatment
04/11/2012 01:45,0,-1.29653,treatment
04/11/2012 02:15,0,-1.39929,treatment
04/11/2012 02:45,0,-0.86889,treatment
04/11/2012 03:15,0,-0.30222,treatment
04/11/2012 03:45,0,-0.47751,treatment
04/11/2012 04:15,0.199,-0.40347,treatment
04/11/2012 04:45,0,-0.34,treatment
04/11/2012 05:15,0,-0.55004,treatment
04/11/2012 05:45,0,-0.68907,treatment
04/11/2012 06:15,0.199,-0.55156,treatment
04/11/2012 06:45,0.199,0.00907,treatment
04/11/2012 07:15,0,0.96862,treatment
04/11/2012 07:45,0,7.17661,treatment
04/11/2012 08:15,0,20.4196,treatment
04/11/2012 08:45,0,24.7447,treatment
04/11/2012 09:15,0,42.428,treatment
04/11/2012 09:45,0,42.4417,treatment
04/11/2012 10:15,0,49.9735,treatment
04/11/2012 10:45,0,196.65,treatment
04/11/2012 11:15,0,251.78,treatment
04/11/2012 11:45,0,87.219,treatment
04/11/2012 12:15,0,124.03,treatment
04/11/2012 12:45,0,267.137,treatment
04/11/2012 13:15,0,106.755,treatment
04/11/2012 13:45,0,120.932,treatment
04/11/2012 14:15,0,48.1357,treatment
04/11/2012 14:45,0,63.6601,treatment
04/11/2012 15:15,0,41.6333,treatment
04/11/2012 15:45,0,20.2232,treatment
04/11/2012 16:15,0,3.51484,treatment
04/11/2012 16:45,0,-1.69093,treatment
04/11/2012 17:15,0,-2.01884,treatment
04/11/2012 17:45,0,-1.81031,treatment
04/11/2012 18:15,0,-2.96628,treatment
04/11/2012 18:45,0,-1.99467,treatment
04/11/2012 19:15,0,-1.82844,treatment
04/11/2012 19:45,0,-1.79218,treatment
04/11/2012 20:15,0,-1.91004,treatment
04/11/2012 20:45,0,-1.93583,treatment
04/11/2012 21:15,0,-2.07692,treatment
04/11/2012 21:45,0,-2.13449,treatment
04/11/2012 22:15,0,-2.19967,treatment
04/11/2012 22:45,0,-2.2178,treatment
04/11/2012 23:15,0,-2.28429,treatment
04/11/2012 23:45,0,-1.94728,treatment
05/11/2012 00:15,0,-1.63112,treatment
05/11/2012 00:45,0,-1.30278,treatment
05/11/2012 01:15,0,-1.2271,treatment
05/11/2012 01:45,0,-1.29512,treatment
05/11/2012 02:15,0,-1.39202,treatment
05/11/2012 02:45,0,-1.69925,treatment
05/11/2012 03:15,0,-1.30132,treatment
05/11/2012 03:45,0,-1.37246,treatment
05/11/2012 04:15,0,-1.39652,treatment
05/11/2012 04:45,0,-1.32544,treatment
05/11/2012 05:15,0,-1.48891,treatment
05/11/2012 05:45,0,-1.80974,treatment
05/11/2012 06:15,0,-1.98349,treatment
05/11/2012 06:45,0,-1.9019,treatment
05/11/2012 07:15,0,-0.69531,treatment
05/11/2012 07:45,0,9.86479,treatment
05/11/2012 08:15,0,39.949,treatment
05/11/2012 08:45,0,119.805,treatment
05/11/2012 09:15,0,232.094,treatment
05/11/2012 09:45,0.199,312.355,treatment
05/11/2012 10:15,0,239.196,treatment
05/11/2012 10:45,0,304.389,treatment
05/11/2012 11:15,0,386.891,treatment
05/11/2012 11:45,0,261.804,treatment
05/11/2012 12:15,0,156.274,treatment
05/11/2012 12:45,0,139.544,treatment
05/11/2012 13:15,0,210.689,treatment
05/11/2012 13:45,0,201.928,treatment
05/11/2012 14:15,0,119.181,treatment
05/11/2012 14:45,0,49.8423,treatment
05/11/2012 15:15,0,26.7134,treatment
05/11/2012 15:45,0,15.0989,treatment
05/11/2012 16:15,0,3.38489,treatment
05/11/2012 16:45,0,-1.04418,treatment
05/11/2012 17:15,0,-1.85867,treatment
05/11/2012 17:45,0,-1.43102,treatment
05/11/2012 18:15,0,-0.9112,treatment
05/11/2012 18:45,0,-1.56098,treatment
05/11/2012 19:15,0,-1.88889,treatment
05/11/2012 19:45,0,-2.05964,treatment
05/11/2012 20:15,0,-2.39511,treatment
05/11/2012 20:45,0,-1.71511,treatment
05/11/2012 21:15,0,-1.75138,treatment
05/11/2012 21:45,0,-1.56853,treatment
05/11/2012 22:15,0,-1.77707,treatment
05/11/2012 22:45,0,-0.88249,treatment
05/11/2012 23:15,0,-0.60142,treatment
05/11/2012 23:45,0,-0.21911,treatment
06/11/2012 00:15,0,-0.23876,treatment
06/11/2012 00:45,0,-0.41858,treatment
06/11/2012 01:15,0,-0.56667,treatment
06/11/2012 01:45,0.199,-0.57271,treatment
06/11/2012 02:15,0,-0.64978,treatment
06/11/2012 02:45,0,-0.81751,treatment
06/11/2012 03:15,0,-1.11822,treatment
06/11/2012 03:45,0,-0.91271,treatment
06/11/2012 04:15,0,-0.57271,treatment
06/11/2012 04:45,0,-0.26747,treatment
06/11/2012 05:15,0,0.00453,treatment
06/11/2012 05:45,0,-0.11333,treatment
06/11/2012 06:15,0,-0.65129,treatment
06/11/2012 06:45,0.199,-0.74649,treatment
06/11/2012 07:15,0,0.45027,treatment
06/11/2012 07:45,0,3.01205,treatment
06/11/2012 08:15,0,9.97904,treatment
06/11/2012 08:45,0.199,32.5646,treatment
06/11/2012 09:15,0,57.4802,treatment
06/11/2012 09:45,0,115.441,treatment
06/11/2012 10:15,0,76.5396,treatment
06/11/2012 10:45,0,95.4309,treatment
06/11/2012 11:15,0,147.605,treatment
06/11/2012 11:45,0,235.377,treatment
06/11/2012 12:15,0,234.289,treatment
06/11/2012 12:45,0,103.13,treatment
06/11/2012 13:15,0,96.9343,treatment
06/11/2012 13:45,0,69.7442,treatment
06/11/2012 14:15,0,56.9893,treatment
06/11/2012 14:45,0,39.2544,treatment
06/11/2012 15:15,0,13.732,treatment
06/11/2012 15:45,0,7.2025,treatment
06/11/2012 16:15,0,2.8116,treatment
06/11/2012 16:45,0,-0.05288,treatment
06/11/2012 17:15,0,-0.41544,treatment
06/11/2012 17:45,0,-0.88028,treatment
06/11/2012 18:15,0,-1.0311,treatment
06/11/2012 18:45,0,-0.89973,treatment
06/11/2012 19:15,0,-1.11273,treatment
06/11/2012 19:45,0,-1.15199,treatment
06/11/2012 20:15,0,-1.04944,treatment
06/11/2012 20:45,0,-1.92693,treatment
06/11/2012 21:15,0,-1.78792,treatment
06/11/2012 21:45,0,-1.58711,treatment
06/11/2012 22:15,0,-1.77137,treatment
06/11/2012 22:45,0,-1.69899,treatment
06/11/2012 23:15,0,-1.15218,treatment
06/11/2012 23:45,0,-1.04496,treatment
07/11/2012 00:15,0,-0.75231,treatment
07/11/2012 00:45,0,-0.5651,treatment
07/11/2012 01:15,0,-0.41102,treatment
07/11/2012 01:45,0,-0.47297,treatment
07/11/2012 02:15,0,-0.49564,treatment
07/11/2012 02:45,0,-0.66633,treatment
07/11/2012 03:15,0,-0.54852,treatment
07/11/2012 03:45,0,-0.98619,treatment
07/11/2012 04:15,0,-0.86242,treatment
07/11/2012 04:45,0,-0.59383,treatment
07/11/2012 05:15,0,-0.55756,treatment
07/11/2012 05:45,0,-0.38987,treatment
07/11/2012 06:15,0,-0.95002,treatment
07/11/2012 06:45,0,-2.16744,treatment
07/11/2012 07:15,0,0.08914,treatment
07/11/2012 07:45,0,6.05188,treatment
07/11/2012 08:15,0,26.8366,treatment
07/11/2012 08:45,0,34.5657,treatment
07/11/2012 09:15,0,143.198,treatment
07/11/2012 09:45,0,175.012,treatment
07/11/2012 10:15,0,148.916,treatment
07/11/2012 10:45,0.199,92.2804,treatment
07/11/2012 11:15,0,141.301,treatment
07/11/2012 11:45,0,156.965,treatment
07/11/2012 12:15,0,266.123,treatment
07/11/2012 12:45,0,314.493,treatment
07/11/2012 13:15,0,260.564,treatment
07/11/2012 13:45,0,211.593,treatment
07/11/2012 14:15,0,184.668,treatment
07/11/2012 14:45,0,95.9478,treatment
07/11/2012 15:15,0.796,20.6361,treatment
07/11/2012 15:45,0.199,9.7049,treatment
07/11/2012 16:15,0,1.77251,treatment
07/11/2012 16:45,0,-0.28079,treatment
07/11/2012 17:15,0,-0.89086,treatment
07/11/2012 17:45,0,-0.50912,treatment
07/11/2012 18:15,0,-0.51057,treatment
07/11/2012 18:45,0,-0.20551,treatment
07/11/2012 19:15,0,-0.37157,treatment
07/11/2012 19:45,0,-1.21713,treatment
07/11/2012 20:15,0,-1.23214,treatment
07/11/2012 20:45,0,-1.04328,treatment
07/11/2012 21:15,0,-1.16558,treatment
07/11/2012 21:45,0,-0.97523,treatment
07/11/2012 22:15,0,-1.00399,treatment
07/11/2012 22:45,0,-0.91502,treatment
07/11/2012 23:15,0,-0.65429,treatment
07/11/2012 23:45,0.199,-0.98469,treatment
08/11/2012 00:15,0,-1.3454,treatment
08/11/2012 00:45,0,-1.12511,treatment
08/11/2012 01:15,0,-0.40643,treatment
08/11/2012 01:45,0,-0.20249,treatment
08/11/2012 02:15,0,-0.55906,treatment
08/11/2012 02:45,0,-0.94238,treatment
08/11/2012 03:15,0,-1.08419,treatment
08/11/2012 03:45,0,-0.80204,treatment
08/11/2012 04:15,0,-0.90469,treatment
08/11/2012 04:45,0,-0.4216,treatment
08/11/2012 05:15,0,-0.89559,treatment
08/11/2012 05:45,0,-1.41959,treatment
08/11/2012 06:15,0,-1.52522,treatment
08/11/2012 06:45,0,-1.38928,treatment
08/11/2012 07:15,0,-0.72791,treatment
08/11/2012 07:45,0,7.52457,treatment
08/11/2012 08:15,0,26.9767,treatment
08/11/2012 08:45,0,87.5239,treatment
08/11/2012 09:15,0,174.537,treatment
08/11/2012 09:45,0,255.163,treatment
08/11/2012 10:15,0,178.979,treatment
08/11/2012 10:45,0,86.5273,treatment
08/11/2012 11:15,0,74.8294,treatment
08/11/2012 11:45,0,215.957,treatment
08/11/2012 12:15,0,217.686,treatment
08/11/2012 12:45,0,206.958,treatment
08/11/2012 13:15,0,176.783,treatment
08/11/2012 13:45,0,234.477,treatment
08/11/2012 14:15,0,139.904,treatment
08/11/2012 14:45,0,45.1775,treatment
08/11/2012 15:15,0,23.6663,treatment
08/11/2012 15:45,0,9.33798,treatment
08/11/2012 16:45,0,-0.84736,treatment
08/11/2012 17:15,0,-1.88939,treatment
08/11/2012 17:45,0,-2.13722,treatment
08/11/2012 18:15,0,-1.1826,treatment
08/11/2012 18:45,0,-1.13132,treatment
08/11/2012 19:15,0,-0.56968,treatment
08/11/2012 19:45,0,-0.34907,treatment
08/11/2012 20:15,0,-0.3264,treatment
08/11/2012 20:45,0,-0.35813,treatment
08/11/2012 21:15,0,-0.32036,treatment
08/11/2012 21:45,0,-0.35058,treatment
08/11/2012 22:15,0,-0.46542,treatment
08/11/2012 22:45,0,-1.02718,treatment
08/11/2012 23:15,0,-1.01928,treatment
08/11/2012 23:45,0,-0.75228,treatment
09/11/2012 00:15,0,-0.50773,treatment
09/11/2012 00:45,0,-0.79173,treatment
09/11/2012 01:15,0.199,-0.74947,treatment
09/11/2012 01:45,0.199,-0.60595,treatment
09/11/2012 02:15,0.398,-0.64219,treatment
09/11/2012 02:45,0.398,-0.70714,treatment
09/11/2012 03:15,0.199,-0.69203,treatment
09/11/2012 03:45,0.398,-0.59387,treatment
09/11/2012 04:15,0,-0.42762,treatment
09/11/2012 04:45,0,-0.09973,treatment
09/11/2012 05:15,0,-0.54397,treatment
09/11/2012 05:45,0,-0.54098,treatment
09/11/2012 06:15,0.199,-0.70714,treatment
09/11/2012 06:45,0,-0.63164,treatment
09/11/2012 07:15,0,-0.25991,treatment
09/11/2012 07:45,0,2.72599,treatment
09/11/2012 08:15,0,14.8399,treatment
09/11/2012 08:45,0,45.2043,treatment
09/11/2012 09:15,0,98.9404,treatment
09/11/2012 09:45,0,86.5149,treatment
09/11/2012 10:15,0,54.2909,treatment
09/11/2012 10:45,0,169.679,treatment
09/11/2012 11:15,0,128.688,treatment
09/11/2012 11:45,0,65.7453,treatment
09/11/2012 12:15,0,138.69,treatment
09/11/2012 12:45,0,135.304,treatment
09/11/2012 13:15,0.199,82.8066,treatment
09/11/2012 13:45,0,100.456,treatment
09/11/2012 14:15,0,56.9433,treatment
09/11/2012 14:45,0,55.1828,treatment
09/11/2012 15:15,0,51.1174,treatment
09/11/2012 15:45,0,12.5074,treatment
09/11/2012 16:15,0,2.34257,treatment
09/11/2012 16:45,0,-1.28669,treatment
09/11/2012 17:15,0,-1.08159,treatment
09/11/2012 17:45,0,-1.74606,treatment
09/11/2012 18:15,0,-2.58451,treatment
09/11/2012 18:45,0,-2.20371,treatment
09/11/2012 19:15,0,-1.98309,treatment
09/11/2012 19:45,0,-1.75803,treatment
09/11/2012 20:15,0,-2.00727,treatment
09/11/2012 20:45,0,-1.83953,treatment
09/11/2012 21:15,0,-1.68395,treatment
09/11/2012 21:45,0,-1.60839,treatment
09/11/2012 22:15,0.199,-1.35931,treatment
09/11/2012 22:45,0,-1.47389,treatment
09/11/2012 23:15,0,-1.98611,treatment
09/11/2012 23:45,0,-1.4695,treatment
10/11/2012 00:15,0,-1.51167,treatment
10/11/2012 00:45,0,-1.46946,treatment
10/11/2012 01:15,0,-1.74588,treatment
10/11/2012 01:45,0,-1.59214,treatment
10/11/2012 02:15,0,-2.06926,treatment
10/11/2012 02:45,0,-1.99676,treatment
10/11/2012 03:15,0,-2.1375,treatment
10/11/2012 03:45,0,-1.91138,treatment
10/11/2012 04:15,0,-1.45369,treatment
10/11/2012 04:45,0,-1.50204,treatment
10/11/2012 05:15,0,-0.8704,treatment
10/11/2012 05:45,0,-0.84924,treatment
10/11/2012 06:15,0,-1.2512,treatment
10/11/2012 06:45,0,-1.48391,treatment
10/11/2012 07:15,0,-0.88551,treatment
10/11/2012 07:45,0,4.43727,treatment
10/11/2012 08:15,0,49.2517,treatment
10/11/2012 08:45,0,39.2089,treatment
10/11/2012 09:15,0,89.9461,treatment
10/11/2012 09:45,0,91.3299,treatment
10/11/2012 10:15,0,103.223,treatment
10/11/2012 10:45,0,84.7861,treatment
10/11/2012 11:15,0.199,45.1371,treatment
10/11/2012 11:45,0,63.6749,treatment
10/11/2012 12:15,0,75.2468,treatment
10/11/2012 12:45,0,71.4547,treatment
10/11/2012 13:15,0,64.7447,treatment
10/11/2012 13:45,0,51.5942,treatment
10/11/2012 14:15,0.199,38.294,treatment
10/11/2012 14:45,0,46.0283,treatment
10/11/2012 15:15,0,48.138,treatment
10/11/2012 15:45,0,12.968,treatment
10/11/2012 16:15,0,0.22053,treatment
10/11/2012 16:45,0,-1.74738,treatment
10/11/2012 17:15,0,-1.93473,treatment
10/11/2012 17:45,0,-1.8486,treatment
10/11/2012 18:15,0,-1.60851,treatment
10/11/2012 18:45,0,-1.83205,treatment
10/11/2012 19:15,0,-1.27377,treatment
10/11/2012 19:45,0,-1.79218,treatment
10/11/2012 20:15,0,-1.84658,treatment
10/11/2012 20:45,0,-1.92818,treatment
10/11/2012 21:15,0,-1.53831,treatment
10/11/2012 21:45,0,-1.95991,treatment
10/11/2012 22:15,0,-1.29804,treatment
10/11/2012 22:45,0,-0.73893,treatment
10/11/2012 23:15,0,-1.45218,treatment
10/11/2012 23:45,0,-1.29804,treatment
11/11/2012 00:15,0,-1.34187,treatment
11/11/2012 00:45,0,-1.55191,treatment
11/11/2012 01:15,0.199,-1.70151,treatment
11/11/2012 01:45,0,-1.39929,treatment
11/11/2012 02:15,0,-1.74987,treatment
11/11/2012 02:45,0,-1.51262,treatment
11/11/2012 03:15,0,-1.85564,treatment
11/11/2012 03:45,0,-1.88133,treatment
11/11/2012 04:15,0,-2.00978,treatment
11/11/2012 04:45,0,-1.45369,treatment
11/11/2012 05:15,0,-1.37058,treatment
11/11/2012 05:45,0,-1.20436,treatment
11/11/2012 06:15,0,-1.50809,treatment
11/11/2012 06:45,0,-1.61991,treatment
11/11/2012 07:15,0,-0.98524,treatment
11/11/2012 07:45,0,3.94241,treatment
11/11/2012 08:15,0,26.4582,treatment
11/11/2012 08:45,0,78.8037,treatment
11/11/2012 09:15,0,159.498,treatment
11/11/2012 09:45,0,186.238,treatment
11/11/2012 10:15,0,159.302,treatment
11/11/2012 10:45,0,168.254,treatment
11/11/2012 11:15,0,152.133,treatment
11/11/2012 11:45,0,133.674,treatment
11/11/2012 12:15,0,126.353,treatment
11/11/2012 12:45,0,108.092,treatment
11/11/2012 13:15,0,92.8045,treatment
11/11/2012 13:45,0,89.3076,treatment
11/11/2012 14:15,0,71.0558,treatment
11/11/2012 14:45,0,67.3339,treatment
11/11/2012 15:15,0,42.5744,treatment
11/11/2012 15:45,0,8.06066,treatment
11/11/2012 16:15,0,-0.34604,treatment
11/11/2012 16:45,0,-1.31164,treatment
11/11/2012 17:15,0,-1.32676,treatment
11/11/2012 17:45,0,-1.35547,treatment
11/11/2012 18:15,0,-1.28898,treatment
11/11/2012 18:45,0,-1.32676,treatment
11/11/2012 19:15,0,-1.48693,treatment
11/11/2012 19:45,0,-1.73627,treatment
11/11/2012 20:15,0,-1.89342,treatment
11/11/2012 20:45,0,-1.77707,treatment
11/11/2012 21:15,0,-1.72418,treatment
11/11/2012 21:45,0,-2.10498,treatment
11/11/2012 22:15,0,-2.12311,treatment
11/11/2012 22:45,0,-1.8768,treatment
11/11/2012 23:15,0,-2.00071,treatment
11/11/2012 23:45,0,-1.98409,treatment
12/11/2012 00:15,0,-1.94538,treatment
12/11/2012 00:45,0,-1.21041,treatment
12/11/2012 01:15,0,-1.38461,treatment
12/11/2012 01:45,0,-1.68267,treatment
12/11/2012 02:15,0,-1.51176,treatment
12/11/2012 02:45,0,-0.76487,treatment
12/11/2012 03:15,0,-1.72357,treatment
12/11/2012 03:45,0,-1.7279,treatment
12/11/2012 04:15,0,-1.27264,treatment
12/11/2012 04:45,0,-0.19191,treatment
12/11/2012 05:15,0,-0.38537,treatment
12/11/2012 05:45,0,-1.24229,treatment
12/11/2012 06:15,0,-0.78279,treatment
12/11/2012 06:45,0,-0.19191,treatment
12/11/2012 07:15,0,0.14809,treatment
12/11/2012 07:45,0,5.60869,treatment
12/11/2012 08:15,0,13.047,treatment
12/11/2012 08:45,0.199,32.0956,treatment
12/11/2012 09:15,0.199,35.8451,treatment
12/11/2012 09:45,0.199,43.393,treatment
12/11/2012 10:15,0.597,51.2767,treatment
12/11/2012 10:45,0.199,61.159,treatment
12/11/2012 11:15,0.199,58.9381,treatment
12/11/2012 11:45,0,59.6868,treatment
12/11/2012 12:15,0,51.0004,treatment
12/11/2012 12:45,0.199,117.519,treatment
12/11/2012 13:15,0,65.6356,treatment
12/11/2012 13:45,0,46.6812,treatment
12/11/2012 14:15,0,39.5022,treatment
12/11/2012 14:45,0,26.3624,treatment
12/11/2012 15:15,0,18.9048,treatment
12/11/2012 15:45,0,4.42047,treatment
12/11/2012 16:15,0,1.18294,treatment
12/11/2012 16:45,0,0.13449,treatment
12/11/2012 17:15,0,0.10427,treatment
12/11/2012 17:45,0,-0.16622,treatment
12/11/2012 18:15,0,-0.1088,treatment
12/11/2012 18:45,0,-0.29013,treatment
12/11/2012 19:15,0,0.14507,treatment
12/11/2012 19:45,0,-0.12542,treatment
12/11/2012 20:15,0,0.06196,treatment
12/11/2012 20:45,0,0.22969,treatment
12/11/2012 21:15,0,-0.30372,treatment
12/11/2012 21:45,0,-0.29163,treatment
12/11/2012 22:15,0,-0.61033,treatment
12/11/2012 22:45,0.199,-0.20249,treatment
12/11/2012 23:15,0,0.00907,treatment
12/11/2012 23:45,0,-0.70706,treatment
13/11/2012 00:15,0.199,0.08613,treatment
13/11/2012 00:45,0.398,-0.07707,treatment
13/11/2012 01:15,0,-0.23266,treatment
13/11/2012 01:45,0,-1.07227,treatment
13/11/2012 02:15,0,-1.46931,treatment
13/11/2012 02:45,0,-1.37714,treatment
13/11/2012 03:15,0,-1.30762,treatment
13/11/2012 03:45,0,-1.36958,treatment
